datetime,RAIN(mm/h)
6/4/2007 3:00,2.03
6/4/2007 4:00,0
6/4/2007 5:00,0
6/4/2007 6:00,0.26
6/4/2007 7:00,0
6/4/2007 8:00,0
6/4/2007 9:00,0
6/4/2007 10:00,0
6/4/2007 11:00,0
6/4/2007 12:00,0
6/4/2007 13:00,0
6/4/2007 14:00,0
6/4/2007 15:00,0
6/4/2007 16:00,0
6/4/2007 17:00,0
6/4/2007 18:00,0
6/4/2007 19:00,0
6/4/2007 20:00,0
6/4/2007 21:00,0
6/4/2007 22:00,0
6/4/2007 23:00,0
6/5/2007 0:00,0
6/5/2007 1:00,0
6/5/2007 2:00,0
6/5/2007 3:00,0
6/5/2007 4:00,0
6/5/2007 5:00,0
6/5/2007 6:00,0
6/5/2007 7:00,0
6/5/2007 8:00,0
6/5/2007 9:00,0
6/5/2007 10:00,0
6/5/2007 11:00,0
6/5/2007 12:00,0
6/5/2007 13:00,0
6/5/2007 14:00,0
6/5/2007 15:00,0
6/5/2007 16:00,0
6/5/2007 17:00,0
6/5/2007 18:00,0
6/5/2007 19:00,0
6/5/2007 20:00,0
6/5/2007 21:00,0
6/5/2007 22:00,0
6/5/2007 23:00,0
6/6/2007 0:00,0
6/6/2007 1:00,0
6/6/2007 2:00,0
6/6/2007 3:00,0
6/6/2007 4:00,0
6/6/2007 5:00,0
6/6/2007 6:00,0
6/6/2007 7:00,0
6/6/2007 8:00,0
6/6/2007 9:00,0
6/6/2007 10:00,0
6/6/2007 11:00,0
6/6/2007 12:00,0
6/6/2007 13:00,0
6/6/2007 14:00,0
6/6/2007 15:00,0
6/6/2007 16:00,0
6/6/2007 17:00,0
6/6/2007 18:00,0
6/6/2007 19:00,0
6/6/2007 20:00,0
6/6/2007 21:00,0
6/6/2007 22:00,0
6/6/2007 23:00,0
6/7/2007 0:00,0
6/7/2007 1:00,0
6/7/2007 2:00,0
6/7/2007 3:00,0
6/7/2007 4:00,0
6/7/2007 5:00,0
6/7/2007 6:00,0
6/7/2007 7:00,0
6/7/2007 8:00,0
6/7/2007 9:00,0
6/7/2007 10:00,0
6/7/2007 11:00,0
6/7/2007 12:00,0
6/7/2007 13:00,0
6/7/2007 14:00,0
6/7/2007 15:00,0
6/7/2007 16:00,0
6/7/2007 17:00,0
6/7/2007 18:00,0
6/7/2007 19:00,0
6/7/2007 20:00,0
6/7/2007 21:00,0
6/7/2007 22:00,0
6/7/2007 23:00,0
6/8/2007 0:00,0
6/8/2007 1:00,2.79
6/8/2007 2:00,0
6/8/2007 3:00,0
6/8/2007 4:00,0
6/8/2007 5:00,0
6/8/2007 6:00,0
6/8/2007 7:00,0
6/8/2007 8:00,0
6/8/2007 9:00,0
6/8/2007 10:00,0
6/8/2007 11:00,0
6/8/2007 12:00,0
6/8/2007 13:00,0
6/8/2007 14:00,0
6/8/2007 15:00,0
6/8/2007 16:00,0
6/8/2007 17:00,0
6/8/2007 18:00,0
6/8/2007 19:00,0
6/8/2007 20:00,0
6/8/2007 21:00,0
6/8/2007 22:00,0
6/8/2007 23:00,0
6/9/2007 0:00,0
6/9/2007 1:00,0
6/9/2007 2:00,0
6/9/2007 3:00,0
6/9/2007 4:00,0
6/9/2007 5:00,0
6/9/2007 6:00,0
6/9/2007 7:00,1.27
6/9/2007 8:00,0
6/9/2007 9:00,0
6/9/2007 10:00,0
6/9/2007 11:00,0
6/9/2007 12:00,0
6/9/2007 13:00,0
6/9/2007 14:00,0
6/9/2007 15:00,0
6/9/2007 16:00,0
6/9/2007 17:00,0
6/9/2007 18:00,0
6/9/2007 19:00,0
6/9/2007 20:00,0
6/9/2007 21:00,0
6/9/2007 22:00,0
6/9/2007 23:00,0
6/10/2007 0:00,0
6/10/2007 1:00,0
6/10/2007 2:00,0
6/10/2007 3:00,0
6/10/2007 4:00,0
6/10/2007 5:00,0
6/10/2007 6:00,0
6/10/2007 7:00,0
6/10/2007 8:00,0
6/10/2007 9:00,0
6/10/2007 10:00,0
6/10/2007 11:00,0
6/10/2007 12:00,0
6/10/2007 13:00,0
6/10/2007 14:00,0
6/10/2007 15:00,0
6/10/2007 16:00,0
6/10/2007 17:00,25.15
6/10/2007 18:00,16
6/10/2007 19:00,0.76
6/10/2007 20:00,0
6/10/2007 21:00,0
6/10/2007 22:00,0
6/10/2007 23:00,0
6/11/2007 0:00,0
6/11/2007 1:00,0
6/11/2007 2:00,0
6/11/2007 3:00,0
6/11/2007 4:00,0.25
6/11/2007 5:00,0
6/11/2007 6:00,0
6/11/2007 7:00,0
6/11/2007 8:00,0
6/11/2007 9:00,0
6/11/2007 10:00,0
6/11/2007 11:00,0
6/11/2007 12:00,0
6/11/2007 13:00,0
6/11/2007 14:00,0
6/11/2007 15:00,0
6/11/2007 16:00,0
6/11/2007 17:00,0
6/11/2007 18:00,0
6/11/2007 19:00,0
6/11/2007 20:00,0
6/11/2007 21:00,0
6/11/2007 22:00,0
6/11/2007 23:00,0
6/12/2007 0:00,0
6/12/2007 1:00,0
6/12/2007 2:00,0
6/12/2007 3:00,0
6/12/2007 4:00,0
6/12/2007 5:00,0
6/12/2007 6:00,0
6/12/2007 7:00,0
6/12/2007 8:00,0
6/12/2007 9:00,0
6/12/2007 10:00,0
6/12/2007 11:00,0
6/12/2007 12:00,0
6/12/2007 13:00,0
6/12/2007 14:00,0
6/12/2007 15:00,0
6/12/2007 16:00,0
6/12/2007 17:00,0
6/12/2007 18:00,0.25
6/12/2007 19:00,0
6/12/2007 20:00,0
6/12/2007 21:00,0
6/12/2007 22:00,0
6/12/2007 23:00,0
6/13/2007 0:00,0
6/13/2007 1:00,0
6/13/2007 2:00,0
6/13/2007 3:00,0
6/13/2007 4:00,0
6/13/2007 5:00,0
6/13/2007 6:00,0
6/13/2007 7:00,0
6/13/2007 8:00,0
6/13/2007 9:00,0
6/13/2007 10:00,0
6/13/2007 11:00,0
6/13/2007 12:00,0
6/13/2007 13:00,0
6/13/2007 14:00,0
6/13/2007 15:00,0
6/13/2007 16:00,0
6/13/2007 17:00,0
6/13/2007 18:00,0
6/13/2007 19:00,0
6/13/2007 20:00,0
6/13/2007 21:00,0
6/13/2007 22:00,0
6/13/2007 23:00,0
6/14/2007 0:00,0.25
6/14/2007 1:00,22.36
6/14/2007 2:00,0.25
6/14/2007 3:00,9.4
6/14/2007 4:00,0.25
6/14/2007 5:00,0
6/14/2007 6:00,0
6/14/2007 7:00,0
6/14/2007 8:00,0
6/14/2007 9:00,0
6/14/2007 10:00,0
6/14/2007 11:00,0
6/14/2007 12:00,0.26
6/14/2007 13:00,0
6/14/2007 14:00,0
6/14/2007 15:00,0
6/14/2007 16:00,2.03
6/14/2007 17:00,0
6/14/2007 18:00,0
6/14/2007 19:00,0
6/14/2007 20:00,39.11
6/14/2007 21:00,0.26
6/14/2007 22:00,0
6/14/2007 23:00,0
6/15/2007 0:00,0
6/15/2007 1:00,3.81
6/15/2007 2:00,0.76
6/15/2007 3:00,0
6/15/2007 4:00,0
6/15/2007 5:00,0
6/15/2007 6:00,0
6/15/2007 7:00,0
6/15/2007 8:00,0
6/15/2007 9:00,0
6/15/2007 10:00,5.59
6/15/2007 11:00,8.64
6/15/2007 12:00,0
6/15/2007 13:00,6.35
6/15/2007 14:00,0.25
6/15/2007 15:00,0
6/15/2007 16:00,0
6/15/2007 17:00,0
6/15/2007 18:00,0
6/15/2007 19:00,0
6/15/2007 20:00,0
6/15/2007 21:00,0
6/15/2007 22:00,0
6/15/2007 23:00,0
6/16/2007 0:00,0
6/16/2007 1:00,0.25
6/16/2007 2:00,0
6/16/2007 3:00,0
6/16/2007 4:00,0
6/16/2007 5:00,0
6/16/2007 6:00,0
6/16/2007 7:00,0
6/16/2007 8:00,0
6/16/2007 9:00,0
6/16/2007 10:00,0
6/16/2007 11:00,0
6/16/2007 12:00,0
6/16/2007 13:00,3.05
6/16/2007 14:00,0
6/16/2007 15:00,0
6/16/2007 16:00,0
6/16/2007 17:00,0
6/16/2007 18:00,0
6/16/2007 19:00,0
6/16/2007 20:00,0
6/16/2007 21:00,0
6/16/2007 22:00,0
6/16/2007 23:00,0
6/17/2007 0:00,0
6/17/2007 1:00,1.78
6/17/2007 2:00,2.03
6/17/2007 3:00,0
6/17/2007 4:00,0
6/17/2007 5:00,0
6/17/2007 6:00,0
6/17/2007 7:00,0.25
6/17/2007 8:00,0
6/17/2007 9:00,0
6/17/2007 10:00,0.51
6/17/2007 11:00,0
6/17/2007 12:00,0
6/17/2007 13:00,0
6/17/2007 14:00,0
6/17/2007 15:00,0
6/17/2007 16:00,0
6/17/2007 17:00,0
6/17/2007 18:00,0
6/17/2007 19:00,0
6/17/2007 20:00,0
6/17/2007 21:00,0
6/17/2007 22:00,0
6/17/2007 23:00,0
6/18/2007 0:00,0
6/18/2007 1:00,0
6/18/2007 2:00,0
6/18/2007 3:00,0
6/18/2007 4:00,0
6/18/2007 5:00,0
6/18/2007 6:00,0
6/18/2007 7:00,0
6/18/2007 8:00,0
6/18/2007 9:00,0
6/18/2007 10:00,0
6/18/2007 11:00,0
6/18/2007 12:00,0
6/18/2007 13:00,0
6/18/2007 14:00,0
6/18/2007 15:00,0
6/18/2007 16:00,0
6/18/2007 17:00,0
6/18/2007 18:00,0
6/18/2007 19:00,0
6/18/2007 20:00,0
6/18/2007 21:00,0
6/18/2007 22:00,0
6/18/2007 23:00,0
6/19/2007 0:00,0
6/19/2007 1:00,0
6/19/2007 2:00,0
6/19/2007 3:00,0
6/19/2007 4:00,0
6/19/2007 5:00,0
6/19/2007 6:00,0
6/19/2007 7:00,0
6/19/2007 8:00,0
6/19/2007 9:00,0
6/19/2007 10:00,0
6/19/2007 11:00,0
6/19/2007 12:00,0
6/19/2007 13:00,0
6/19/2007 14:00,0
6/19/2007 15:00,0
6/19/2007 16:00,0
6/19/2007 17:00,0
6/19/2007 18:00,0
6/19/2007 19:00,0
6/19/2007 20:00,0
6/19/2007 21:00,0
6/19/2007 22:00,0
6/19/2007 23:00,24.38
6/20/2007 0:00,4.07
6/20/2007 1:00,4.06
6/20/2007 2:00,5.08
6/20/2007 3:00,7.37
6/20/2007 4:00,1.27
6/20/2007 5:00,0
6/20/2007 6:00,0.25
6/20/2007 7:00,1.53
6/20/2007 8:00,0.25
6/20/2007 9:00,0
6/20/2007 10:00,0
6/20/2007 11:00,0
6/20/2007 12:00,0
6/20/2007 13:00,0
6/20/2007 14:00,0
6/20/2007 15:00,0
6/20/2007 16:00,0
6/20/2007 17:00,0
6/20/2007 18:00,0
6/20/2007 19:00,0
6/20/2007 20:00,0
6/20/2007 21:00,0
6/20/2007 22:00,0
6/20/2007 23:00,0
6/21/2007 0:00,0
6/21/2007 1:00,0
6/21/2007 2:00,0
6/21/2007 3:00,0
6/21/2007 4:00,0
6/21/2007 5:00,0
6/21/2007 6:00,12.7
6/21/2007 7:00,3.3
6/21/2007 8:00,0.26
6/21/2007 9:00,0
6/21/2007 10:00,0
6/21/2007 11:00,0
6/21/2007 12:00,0
6/21/2007 13:00,0
6/21/2007 14:00,0
6/21/2007 15:00,0
6/21/2007 16:00,0
6/21/2007 17:00,0
6/21/2007 18:00,0
6/21/2007 19:00,0
6/21/2007 20:00,0
6/21/2007 21:00,0
6/21/2007 22:00,0
6/21/2007 23:00,0
6/22/2007 0:00,0
6/22/2007 1:00,0
6/22/2007 2:00,0
6/22/2007 3:00,0
6/22/2007 4:00,0
6/22/2007 5:00,0
6/22/2007 6:00,0
6/22/2007 7:00,0
6/22/2007 8:00,0
6/22/2007 9:00,0
6/22/2007 10:00,0
6/22/2007 11:00,0
6/22/2007 12:00,0
6/22/2007 13:00,0
6/22/2007 14:00,0
6/22/2007 15:00,0
6/22/2007 16:00,0
6/22/2007 17:00,0
6/22/2007 18:00,0
6/22/2007 19:00,0
6/22/2007 20:00,0
6/22/2007 21:00,0
6/22/2007 22:00,0
6/22/2007 23:00,0
6/23/2007 0:00,0
6/23/2007 1:00,0
6/23/2007 2:00,0
6/23/2007 3:00,0
6/23/2007 4:00,0
6/23/2007 5:00,0
6/23/2007 6:00,0
6/23/2007 7:00,0
6/23/2007 8:00,0
6/23/2007 9:00,0
6/23/2007 10:00,0
6/23/2007 11:00,0
6/23/2007 12:00,0
6/23/2007 13:00,0
6/23/2007 14:00,0
6/23/2007 15:00,0
6/23/2007 16:00,0
6/23/2007 17:00,0
6/23/2007 18:00,0
6/23/2007 19:00,1.78
6/23/2007 20:00,0
6/23/2007 21:00,0
6/23/2007 22:00,0
6/23/2007 23:00,1.01
6/24/2007 0:00,0.51
6/24/2007 1:00,0
6/24/2007 2:00,0
6/24/2007 3:00,0
6/24/2007 4:00,0
6/24/2007 5:00,0
6/24/2007 6:00,0
6/24/2007 7:00,0
6/24/2007 8:00,0
6/24/2007 9:00,0
6/24/2007 10:00,0
6/24/2007 11:00,0
6/24/2007 12:00,0
6/24/2007 13:00,0
6/24/2007 14:00,0
6/24/2007 15:00,0
6/24/2007 16:00,0
6/24/2007 17:00,0
6/24/2007 18:00,0
6/24/2007 19:00,0
6/24/2007 20:00,0
6/24/2007 21:00,0
6/24/2007 22:00,0
6/24/2007 23:00,0
6/25/2007 0:00,0
6/25/2007 1:00,0
6/25/2007 2:00,0
6/25/2007 3:00,0
6/25/2007 4:00,0
6/25/2007 5:00,0
6/25/2007 6:00,0
6/25/2007 7:00,0
6/25/2007 8:00,0
6/25/2007 9:00,0
6/25/2007 10:00,0
6/25/2007 11:00,0
6/25/2007 12:00,0
6/25/2007 13:00,0
6/25/2007 14:00,0
6/25/2007 15:00,0.25
6/25/2007 16:00,0
6/25/2007 17:00,0
6/25/2007 18:00,0
6/25/2007 19:00,0
6/25/2007 20:00,0
6/25/2007 21:00,0
6/25/2007 22:00,0
6/25/2007 23:00,0
6/26/2007 0:00,0
6/26/2007 1:00,0.76
6/26/2007 2:00,0
6/26/2007 3:00,22.86
6/26/2007 4:00,9.15
6/26/2007 5:00,4.06
6/26/2007 6:00,2.54
6/26/2007 7:00,5.84
6/26/2007 8:00,4.07
6/26/2007 9:00,1.77
6/26/2007 10:00,0
6/26/2007 11:00,0
6/26/2007 12:00,0
6/26/2007 13:00,0
6/26/2007 14:00,0
6/26/2007 15:00,0
6/26/2007 16:00,0
6/26/2007 17:00,0
6/26/2007 18:00,0
6/26/2007 19:00,0
6/26/2007 20:00,0
6/26/2007 21:00,0
6/26/2007 22:00,0
6/26/2007 23:00,0
6/27/2007 0:00,0
6/27/2007 1:00,0
6/27/2007 2:00,0
6/27/2007 3:00,1.02
6/27/2007 4:00,7.11
6/27/2007 5:00,3.05
6/27/2007 6:00,1.52
6/27/2007 7:00,3.56
6/27/2007 8:00,0.5
6/27/2007 9:00,0
6/27/2007 10:00,0
6/27/2007 11:00,0
6/27/2007 12:00,0
6/27/2007 13:00,0
6/27/2007 14:00,0
6/27/2007 15:00,0
6/27/2007 16:00,0
6/27/2007 17:00,0
6/27/2007 18:00,0
6/27/2007 19:00,0
6/27/2007 20:00,0
6/27/2007 21:00,22.86
6/27/2007 22:00,0.77
6/27/2007 23:00,1.52
6/28/2007 0:00,0
6/28/2007 1:00,0
6/28/2007 2:00,0
6/28/2007 3:00,0.25
6/28/2007 4:00,0
6/28/2007 5:00,1.78
6/28/2007 6:00,23.12
6/28/2007 7:00,13.97
6/28/2007 8:00,1.77
6/28/2007 9:00,0.26
6/28/2007 10:00,0
6/28/2007 11:00,0
6/28/2007 12:00,0
6/28/2007 13:00,0
6/28/2007 14:00,4.32
6/28/2007 15:00,1.77
6/28/2007 16:00,5.59
6/28/2007 17:00,1.78
6/28/2007 18:00,1.02
6/28/2007 19:00,2.79
6/28/2007 20:00,0.76
6/28/2007 21:00,0
6/28/2007 22:00,8.89
6/28/2007 23:00,3.81
6/29/2007 0:00,0.76
6/29/2007 1:00,0
6/29/2007 2:00,0
6/29/2007 3:00,0
6/29/2007 4:00,0
6/29/2007 5:00,0
6/29/2007 6:00,1.02
6/29/2007 7:00,1.52
6/29/2007 8:00,0.51
6/29/2007 9:00,1.27
6/29/2007 10:00,0.25
6/29/2007 11:00,2.8
6/29/2007 12:00,0
6/29/2007 13:00,0
6/29/2007 14:00,0
6/29/2007 15:00,0
6/29/2007 16:00,0
6/29/2007 17:00,0
6/29/2007 18:00,0
6/29/2007 19:00,0
6/29/2007 20:00,0
6/29/2007 21:00,0
6/29/2007 22:00,0
6/29/2007 23:00,0
6/30/2007 0:00,0
6/30/2007 1:00,0
6/30/2007 2:00,0
6/30/2007 3:00,0.51
6/30/2007 4:00,0
6/30/2007 5:00,0
6/30/2007 6:00,0
6/30/2007 7:00,0
6/30/2007 8:00,0
6/30/2007 9:00,0
6/30/2007 10:00,0
6/30/2007 11:00,0
6/30/2007 12:00,0
6/30/2007 13:00,0
6/30/2007 14:00,0
6/30/2007 15:00,0
6/30/2007 16:00,0
6/30/2007 17:00,0
6/30/2007 18:00,0
6/30/2007 19:00,0
6/30/2007 20:00,0
6/30/2007 21:00,0
6/30/2007 22:00,0
6/30/2007 23:00,0
7/1/2007 0:00,0
7/1/2007 1:00,0
7/1/2007 2:00,0
7/1/2007 3:00,0
7/1/2007 4:00,0
7/1/2007 5:00,0
7/1/2007 6:00,0
7/1/2007 7:00,0
7/1/2007 8:00,0
7/1/2007 9:00,0
7/1/2007 10:00,0
7/1/2007 11:00,0
7/1/2007 12:00,0
7/1/2007 13:00,0
7/1/2007 14:00,0
7/1/2007 15:00,0
7/1/2007 16:00,0
7/1/2007 17:00,0
7/1/2007 18:00,0
7/1/2007 19:00,0
7/1/2007 20:00,0
7/1/2007 21:00,0
7/1/2007 22:00,0
7/1/2007 23:00,0
7/2/2007 0:00,0
7/2/2007 1:00,0
7/2/2007 2:00,0
7/2/2007 3:00,0
7/2/2007 4:00,0
7/2/2007 5:00,0
7/2/2007 6:00,0
7/2/2007 7:00,0
7/2/2007 8:00,0
7/2/2007 9:00,0
7/2/2007 10:00,0
7/2/2007 11:00,0
7/2/2007 12:00,0
7/2/2007 13:00,0
7/2/2007 14:00,0
7/2/2007 15:00,0
7/2/2007 16:00,0.76
7/2/2007 17:00,0
7/2/2007 18:00,0
7/2/2007 19:00,0
7/2/2007 20:00,0
7/2/2007 21:00,0
7/2/2007 22:00,0
7/2/2007 23:00,0
7/3/2007 0:00,0
7/3/2007 1:00,0
7/3/2007 2:00,0
7/3/2007 3:00,0
7/3/2007 4:00,0
7/3/2007 5:00,0
7/3/2007 6:00,0
7/3/2007 7:00,0
7/3/2007 8:00,0
7/3/2007 9:00,0
7/3/2007 10:00,0
7/3/2007 11:00,0
7/3/2007 12:00,0
7/3/2007 13:00,0
7/3/2007 14:00,0
7/3/2007 15:00,0
7/3/2007 16:00,0
7/3/2007 17:00,0
7/3/2007 18:00,0
7/3/2007 19:00,0
7/3/2007 20:00,0
7/3/2007 21:00,0
7/3/2007 22:00,0
7/3/2007 23:00,0
7/4/2007 0:00,0
7/4/2007 1:00,0
7/4/2007 2:00,0
7/4/2007 3:00,0
7/4/2007 4:00,0
7/4/2007 5:00,0
7/4/2007 6:00,0
7/4/2007 7:00,0
7/4/2007 8:00,0
7/4/2007 9:00,0
7/4/2007 10:00,0
7/4/2007 11:00,0
7/4/2007 12:00,0
7/4/2007 13:00,0
7/4/2007 14:00,0
7/4/2007 15:00,0
7/4/2007 16:00,0
7/4/2007 17:00,0
7/4/2007 18:00,0
7/4/2007 19:00,0
7/4/2007 20:00,0
7/4/2007 21:00,0
7/4/2007 22:00,0
7/4/2007 23:00,0
7/5/2007 0:00,0
7/5/2007 1:00,5.33
7/5/2007 2:00,0
7/5/2007 3:00,0
7/5/2007 4:00,0
7/5/2007 5:00,0
7/5/2007 6:00,0
7/5/2007 7:00,0.26
7/5/2007 8:00,0
7/5/2007 9:00,0
7/5/2007 10:00,0
7/5/2007 11:00,0
7/5/2007 12:00,0
7/5/2007 13:00,0
7/5/2007 14:00,0
7/5/2007 15:00,0
7/5/2007 16:00,0
7/5/2007 17:00,0
7/5/2007 18:00,0
7/5/2007 19:00,0.25
7/5/2007 20:00,0
7/5/2007 21:00,0
7/5/2007 22:00,0
7/5/2007 23:00,0
7/6/2007 0:00,0
7/6/2007 1:00,0
7/6/2007 2:00,0
7/6/2007 3:00,0
7/6/2007 4:00,0
7/6/2007 5:00,0
7/6/2007 6:00,0
7/6/2007 7:00,0
7/6/2007 8:00,0
7/6/2007 9:00,0
7/6/2007 10:00,0
7/6/2007 11:00,0
7/6/2007 12:00,0
7/6/2007 13:00,0
7/6/2007 14:00,0
7/6/2007 15:00,0
7/6/2007 16:00,0
7/6/2007 17:00,0
7/6/2007 18:00,0
7/6/2007 19:00,0
7/6/2007 20:00,0
7/6/2007 21:00,0
7/6/2007 22:00,0
7/6/2007 23:00,0
7/7/2007 0:00,0
7/7/2007 1:00,0
7/7/2007 2:00,0
7/7/2007 3:00,0
7/7/2007 4:00,0
7/7/2007 5:00,0
7/7/2007 6:00,0
7/7/2007 7:00,0
7/7/2007 8:00,0
7/7/2007 9:00,0
7/7/2007 10:00,0
7/7/2007 11:00,0
7/7/2007 12:00,0
7/7/2007 13:00,0
7/7/2007 14:00,0
7/7/2007 15:00,0
7/7/2007 16:00,0
7/7/2007 17:00,0
7/7/2007 18:00,0
7/7/2007 19:00,0
7/7/2007 20:00,0
7/7/2007 21:00,0
7/7/2007 22:00,0
7/7/2007 23:00,0
7/8/2007 0:00,0
7/8/2007 1:00,0
7/8/2007 2:00,0
7/8/2007 3:00,0
7/8/2007 4:00,0
7/8/2007 5:00,0
7/8/2007 6:00,0
7/8/2007 7:00,0
7/8/2007 8:00,0
7/8/2007 9:00,0
7/8/2007 10:00,0
7/8/2007 11:00,0
7/8/2007 12:00,0
7/8/2007 13:00,0
7/8/2007 14:00,0
7/8/2007 15:00,0
7/8/2007 16:00,0
7/8/2007 17:00,0
7/8/2007 18:00,0
7/8/2007 19:00,0
7/8/2007 20:00,0
7/8/2007 21:00,0
7/8/2007 22:00,0
7/8/2007 23:00,0
7/9/2007 0:00,0
7/9/2007 1:00,0
7/9/2007 2:00,0
7/9/2007 3:00,0
7/9/2007 4:00,0
7/9/2007 5:00,0
7/9/2007 6:00,0
7/9/2007 7:00,0
7/9/2007 8:00,0
7/9/2007 9:00,0
7/9/2007 10:00,0
7/9/2007 11:00,0
7/9/2007 12:00,0
7/9/2007 13:00,0
7/9/2007 14:00,0
7/9/2007 15:00,0
7/9/2007 16:00,0
7/9/2007 17:00,0
7/9/2007 18:00,0
7/9/2007 19:00,0
7/9/2007 20:00,0
7/9/2007 21:00,0
7/9/2007 22:00,0
7/9/2007 23:00,7.87
7/10/2007 0:00,0
7/10/2007 1:00,0
7/10/2007 2:00,0
7/10/2007 3:00,0
7/10/2007 4:00,0
7/10/2007 5:00,0
7/10/2007 6:00,0
7/10/2007 7:00,0
7/10/2007 8:00,0
7/10/2007 9:00,0
7/10/2007 10:00,0
7/10/2007 11:00,0
7/10/2007 12:00,0
7/10/2007 13:00,0
7/10/2007 14:00,0
7/10/2007 15:00,0
7/10/2007 16:00,0
7/10/2007 17:00,0
7/10/2007 18:00,0
7/10/2007 19:00,0
7/10/2007 20:00,0
7/10/2007 21:00,0
7/10/2007 22:00,0
7/10/2007 23:00,0
7/11/2007 0:00,0
7/11/2007 1:00,0
7/11/2007 2:00,0
7/11/2007 3:00,0
7/11/2007 4:00,0
7/11/2007 5:00,0
7/11/2007 6:00,0
7/11/2007 7:00,0
7/11/2007 8:00,0
7/11/2007 9:00,0
7/11/2007 10:00,0
7/11/2007 11:00,0
7/11/2007 12:00,0
7/11/2007 13:00,0
7/11/2007 14:00,0
7/11/2007 15:00,0
7/11/2007 16:00,0
7/11/2007 17:00,0
7/11/2007 18:00,0
7/11/2007 19:00,0
7/11/2007 20:00,0
7/11/2007 21:00,0
7/11/2007 22:00,0
7/11/2007 23:00,0
7/12/2007 0:00,0
7/12/2007 1:00,0
7/12/2007 2:00,0
7/12/2007 3:00,0
7/12/2007 4:00,0
7/12/2007 5:00,0
7/12/2007 6:00,0
7/12/2007 7:00,0
7/12/2007 8:00,0
7/12/2007 9:00,0
7/12/2007 10:00,0
7/12/2007 11:00,0
7/12/2007 12:00,0
7/12/2007 13:00,0
7/12/2007 14:00,0
7/12/2007 15:00,0
7/12/2007 16:00,0
7/12/2007 17:00,0
7/12/2007 18:00,0
7/12/2007 19:00,0
7/12/2007 20:00,0
7/12/2007 21:00,0
7/12/2007 22:00,0
7/12/2007 23:00,0
7/13/2007 0:00,0
7/13/2007 1:00,0
7/13/2007 2:00,0
7/13/2007 3:00,0
7/13/2007 4:00,26.16
7/13/2007 5:00,8.89
7/13/2007 6:00,3.81
7/13/2007 7:00,5.59
7/13/2007 8:00,4.57
7/13/2007 9:00,2.29
7/13/2007 10:00,0.25
7/13/2007 11:00,0
7/13/2007 12:00,0
7/13/2007 13:00,0
7/13/2007 14:00,0
7/13/2007 15:00,0
7/13/2007 16:00,0
7/13/2007 17:00,0
7/13/2007 18:00,0
7/13/2007 19:00,0
7/13/2007 20:00,0
7/13/2007 21:00,0
7/13/2007 22:00,0
7/13/2007 23:00,0
7/14/2007 0:00,0
7/14/2007 1:00,0
7/14/2007 2:00,0
7/14/2007 3:00,0
7/14/2007 4:00,0
7/14/2007 5:00,0
7/14/2007 6:00,0
7/14/2007 7:00,0
7/14/2007 8:00,0
7/14/2007 9:00,0
7/14/2007 10:00,0
7/14/2007 11:00,0
7/14/2007 12:00,0
7/14/2007 13:00,0
7/14/2007 14:00,0
7/14/2007 15:00,0
7/14/2007 16:00,0
7/14/2007 17:00,0
7/14/2007 18:00,0
7/14/2007 19:00,0
7/14/2007 20:00,0
7/14/2007 21:00,0
7/14/2007 22:00,0
7/14/2007 23:00,0
7/15/2007 0:00,0
7/15/2007 1:00,0
7/15/2007 2:00,0
7/15/2007 3:00,0
7/15/2007 4:00,0
7/15/2007 5:00,0
7/15/2007 6:00,0
7/15/2007 7:00,0
7/15/2007 8:00,0
7/15/2007 9:00,0
7/15/2007 10:00,0
7/15/2007 11:00,0
7/15/2007 12:00,0
7/15/2007 13:00,0
7/15/2007 14:00,0
7/15/2007 15:00,0
7/15/2007 16:00,0
7/15/2007 17:00,0
7/15/2007 18:00,0
7/15/2007 19:00,0
7/15/2007 20:00,0
7/15/2007 21:00,0
7/15/2007 22:00,0
7/15/2007 23:00,0
7/16/2007 0:00,0
7/16/2007 1:00,0
7/16/2007 2:00,0
7/16/2007 3:00,0
7/16/2007 4:00,0
7/16/2007 5:00,0
7/16/2007 6:00,0
7/16/2007 7:00,0
7/16/2007 8:00,0
7/16/2007 9:00,0
7/16/2007 10:00,0
7/16/2007 11:00,0
7/16/2007 12:00,0
7/16/2007 13:00,0
7/16/2007 14:00,0
7/16/2007 15:00,0
7/16/2007 16:00,0
7/16/2007 17:00,0
7/16/2007 18:00,0
7/16/2007 19:00,0
7/16/2007 20:00,0
7/16/2007 21:00,0
7/16/2007 22:00,0
7/16/2007 23:00,0
7/17/2007 0:00,0
7/17/2007 1:00,0
7/17/2007 2:00,0
7/17/2007 3:00,0
7/17/2007 4:00,0
7/17/2007 5:00,0
7/17/2007 6:00,0
7/17/2007 7:00,0
7/17/2007 8:00,0
7/17/2007 9:00,0
7/17/2007 10:00,0
7/17/2007 11:00,0
7/17/2007 12:00,0
7/17/2007 13:00,0
7/17/2007 14:00,0
7/17/2007 15:00,0
7/17/2007 16:00,0
7/17/2007 17:00,0
7/17/2007 18:00,0
7/17/2007 19:00,0
7/17/2007 20:00,0
7/17/2007 21:00,0
7/17/2007 22:00,0
7/17/2007 23:00,0
7/18/2007 0:00,0
7/18/2007 1:00,0
7/18/2007 2:00,0
7/18/2007 3:00,0
7/18/2007 4:00,0
7/18/2007 5:00,0
7/18/2007 6:00,0
